249	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8 
2	 8 	 13.5 
3	 17 	 25.3 
4	 27 	 36 
5	 36 	 44.6 
6	 46 	 55 
7	 55 	 64 
8	 65 	 73.3 
9	 74 	 81.3 
10	 84 	 93 
11	 93 	 102 
12	 103 	 112 
13	 112 	 121 
14	 131 	 140 
15	 150 	 159 
16	 169 	 171 
17	 178 	 186.7 
18	 198 	 207 
19	 218 	 223.1 
20	 237 	 246 
21	 256 	 265 
22	 275 	 284 
23	 284 	 290.7 
24	 294 	 295.2 
25	 303 	 306.6 
26	 313 	 315.6 
27	 322 	 325.6 
28	 332 	 336.4 
29	 351 	 352.2 
30	 370 	 375 
31	 389 	 394.3 
32	 405 	 405.6 
33	 408 	 411.5 
