163	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 .1 
2	 1 	 5.9 
3	 10 	 18 
4	 19 	 27 
5	 28 	 35.2 
6	 37 	 46 
7	 46 	 55 
8	 55 	 55.4 
9	 64 	 67.5 
10	 73 	 81.1 
11	 82 	 91 
12	 91 	 95.5 
13	 100 	 100.3 
14	 109 	 109.4 
15	 162 	 163.5 
16	 171 	 179.6 
17	 180 	 189 
18	 189 	 198 
19	 198 	 206.6 
20	 207 	 215.8 
21	 216 	 223.6 
22	 225 	 232.9 
23	 234 	 243 
24	 243 	 243.5 
25	 252 	 252.8 
26	 261 	 263 
27	 270 	 271.3 
28	 276 	 277.4 
29	 285 	 291.1 
