485A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 50.5 	 60 
2	 60 	 65.89 
3	 69.5 	 72.94 
4	 79 	 80.14 
5	 88.5 	 93.68 
6	 98 	 102.4 
7	 107.5 	 109.73 
8	 117 	 120.34 
9	 126.5 	 129.98 
10	 136 	 139.7 
11	 145.5 	 149.86 
12	 155 	 156.38 
13	 158 	 159.35 
14	 159.5 	 160.11 
15	 164 	 164 
16	 173.5 	 173.55 
17	 180.5 	 182.75 
18	 183.5 	 185 
19	 188 	 189.67 
20	 192.5 	 194.62 
21	 197 	 197.12 
22	 201.5 	 210.07 
23	 211.5 	 215.84 
24	 216 	 220.65 
25	 221 	 224.21 
26	 226 	 227.57 
27	 230.5 	 231.98 
28	 235 	 235.9 
29	 239.5 	 244.9 
30	 249.5 	 254.1 
31	 254.5 	 258.51 
32	 259 	 267.04 
33	 268 	 270.37 
34	 277 	 279.39 
35	 286 	 293.69 
36	 295 	 298.87 
37	 304 	 305.95 
38	 313 	 320.48 
39	 322 	 327.8 
