806B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.5 
2	 6.5 	 16 
3	 16 	 25.5 
4	 25.5 	 35 
5	 35 	 44.5 
6	 44.5 	 54 
7	 54 	 63.5 
8	 63.5 	 73 
9	 73 	 82.5 
10	 82.5 	 92 
11	 92 	 101.5 
12	 101.5 	 111 
13	 111 	 120.5 
14	 120.5 	 130 
15	 130 	 139.5 
16	 139.5 	 149 
17	 149 	 158.5 
18	 158.5 	 168 
19	 168 	 177.5 
20	 177.5 	 187 
21	 187 	 196.5 
22	 196.5 	 206 
23	 206 	 215.5 
24	 215.5 	 225 
25	 225 	 234.5 
26	 234.5 	 244 
27	 244 	 253.5 
28	 253.5 	 263 
29	 263 	 272.5 
30	 272.5 	 282 
31	 282 	 291.5 
32	 291.5 	 301 
33	 301 	 310.5 
34	 310.5 	 320 
35	 320 	 329.27 
36	 329.7 	 339.34 
37	 339.4 	 347.85 
38	 349.1 	 355.43 
39	 358.8 	 367.53 
40	 368.5 	 375.96 
41	 378.2 	 385.47 
42	 387.9 	 397.5 
43	 397.5 	 407.12 
44	 407.2 	 416.75 
45	 416.9 	 426.27 
46	 426.5 	 436 
47	 436.1 	 443.03 
48	 445.8 	 455.5 
49	 455.5 	 463.6 
50	 463.6 	 472.03 
51	 473.3 	 482.6 
52	 482.6 	 490.33 
53	 492.3 	 498.5 
54	 501.9 	 511.55 
55	 511.6 	 521.3 
56	 521.3 	 527.17 
57	 530.9 	 540.5 
58	 540.5 	 550.2 
59	 550.2 	 559.9 
60	 559.9 	 566.89 
61	 569.6 	 579.3 
62	 579.3 	 589 
63	 589 	 598.6 
64	 598.6 	 601.63 
65	 608.3 	 616.55 
66	 617.9 	 627.5 
67	 627.5 	 630.85 
68	 637.2 	 638.51 
69	 646.5 	 652.73 
70	 656.2 	 661.37 
71	 665.8 	 670.28 
72	 675.5 	 681.59 
73	 685.2 	 694.8 
74	 694.8 	 699.32 
75	 704.5 	 713 
76	 714.1 	 719.03 
77	 723.7 	 724.05 
78	 733.4 	 734.7 
