523	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 4 	 6.27 
3	 8.4 	 11.72 
4	 12.8 	 16.87 
5	 17.2 	 17.59 
6	 21.6 	 25.7 
7	 26 	 30.3 
8	 30.4 	 34 
9	 34 	 34 
10	 34 	 38.28 
11	 38.4 	 41.81 
12	 41.9 	 45.26 
13	 45.4 	 49.4 
14	 49.4 	 52.93 
15	 53.4 	 53.4 
16	 57.4 	 59.4 
17	 59.4 	 62.08 
18	 63.4 	 63.4 
19	 65.4 	 68.94 
20	 69.4 	 72.74 
21	 72.9 	 76.99 
22	 77.3 	 80.3 
23	 80.8 	 84.5 
24	 84.8 	 88.49 
25	 88.8 	 92.8 
26	 92.8 	 94.8 
27	 94.8 	 97.83 
28	 98.8 	 102.8 
29	 102.8 	 102.8 
30	 106.8 	 109.88 
31	 110.8 	 114.17 
32	 114.8 	 117.25 
33	 117.8 	 120.43 
34	 121.8 	 123.68 
35	 124.8 	 128.04 
36	 128.3 	 129.87 
37	 130.8 	 134.68 
38	 135.2 	 138.23 
39	 139.2 	 142.6 
40	 143.2 	 146.01 
41	 146.7 	 150.9 
42	 151.2 	 155.2 
43	 155.2 	 159.49 
44	 159.7 	 162.2 
45	 162.2 	 166.28 
46	 166.7 	 168.83 
47	 170.2 	 174.24 
48	 180.6 	 182.1 
49	 182.1 	 186.41 
50	 186.5 	 190.01 
51	 190.5 	 190.5 
