711A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.1 
2	 8.1 	 13.13 
3	 17.7 	 27.3 
4	 27.3 	 36.9 
5	 36.9 	 46.6 
6	 46.6 	 56.3 
7	 56.3 	 66 
8	 66 	 69.86 
9	 75.6 	 85.19 
10	 85.2 	 94.8 
11	 94.8 	 104.5 
12	 104.5 	 109.18 
13	 114.2 	 123.16 
14	 123.9 	 132.38 
15	 133.6 	 142.75 
16	 143.3 	 152.65 
17	 153 	 162.47 
18	 162.7 	 168.72 
19	 172.4 	 181.62 
20	 182.1 	 188.75 
21	 191.7 	 199.18 
22	 201.4 	 207.07 
23	 211.1 	 220.27 
24	 220.7 	 227.78 
25	 230.3 	 237.26 
26	 240 	 240.33 
