685A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.1 
2	 4.1 	 13.6 
3	 13.6 	 23.1 
4	 23.1 	 32.6 
5	 32.6 	 40.3 
6	 42.1 	 51.58 
7	 51.6 	 56.3 
8	 61.1 	 70.6 
9	 70.6 	 80.1 
10	 80.1 	 88.19 
11	 89.6 	 99.1 
12	 99.1 	 108.6 
13	 108.6 	 112.47 
14	 118.1 	 123.28 
15	 127.6 	 133.99 
16	 137.1 	 142.31 
17	 146.6 	 156.1 
18	 156.1 	 165.6 
19	 165.6 	 166.51 
20	 175.1 	 184.6 
21	 184.6 	 194.1 
22	 194.1 	 200.06 
23	 203.6 	 203.79 
24	 213.1 	 213.1 
25	 222.6 	 223.15 
26	 232.1 	 232.23 
27	 233.6 	 235.37 
28	 243.1 	 252.6 
29	 252.6 	 256.8 
30	 262.1 	 265.2 
31	 271.6 	 272.05 
32	 281.1 	 286.94 
33	 290.6 	 291.23 
34	 300.1 	 309.6 
35	 309.6 	 319.1 
36	 319.1 	 328.6 
37	 328.6 	 332.5 
38	 338.1 	 338.84 
39	 347.6 	 357.1 
40	 357.1 	 360.96 
41	 366.6 	 367.51 
42	 376.1 	 378.99 
43	 385.6 	 386.5 
44	 392.6 	 396.46 
45	 402.1 	 402.81 
46	 411.6 	 413.85 
47	 421.1 	 422.76 
48	 430.6 	 432.87 
49	 440.1 	 440.84 
50	 449.6 	 450.99 
51	 459.1 	 459.58 
