690B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.1 
2	 2.1 	 11.7 
3	 11.7 	 21.4 
4	 21.4 	 30.42 
5	 31.1 	 40.77 
6	 40.8 	 50.4 
7	 50.4 	 60.1 
8	 60.1 	 69.8 
9	 69.8 	 79.4 
10	 79.4 	 89.1 
11	 89.1 	 98.8 
12	 98.8 	 108.5 
13	 108.5 	 118.3 
14	 118.5 	 128.1 
15	 128.1 	 137.8 
16	 137.8 	 147.5 
17	 147.5 	 157.2 
18	 157.2 	 166.65 
19	 166.9 	 174.3 
20	 174.3 	 180.28 
21	 180.3 	 185.2 
22	 185.2 	 191.15 
23	 191.2 	 198.14 
24	 198.2 	 203.97 
25	 204.2 	 213.4 
