1101A	2.00	20000203	1	From IR ODP 178, CD-ROM ch. 8, p.64
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	8.65
2	8.7	18.53
3	18.2	27.88
4	27.7	38.03
5	37.2	37.87
6	38.2	48.28
7	47.7	57.52
8	57.2	66.75
9	66.7	76.10
10	76.2	85.06
11	85.7	94.22
12	95.2	104.79
13	104.7	113.94
14	114.2	124.03
15	123.7	133.45
16	133.2	140.73
17	142.7	152.38
18	150.5	160.12
19	160.1	166.78
20	169.7	179.36
21	179.3	188.95
22	188.9	198.50
23	198.5	208.23
24	208.1	217.90
