402A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 137 	 145.96 
2	 146.5 	 147.42 
3	 156 	 165.5 
4	 165.5 	 170.39 
5	 175 	 176.84 
6	 184.5 	 185.29 
7	 194 	 194.12 
8	 203.5 	 204 
9	 213 	 213.87 
10	 222.5 	 223.6 
11	 232 	 237.72 
12	 241.5 	 244.44 
13	 251 	 255.03 
14	 260.5 	 265.15 
15	 270 	 278.07 
16	 279.5 	 282.39 
17	 289 	 292.26 
18	 298.5 	 304.25 
19	 308 	 313.8 
20	 317.5 	 322.85 
21	 327 	 336.5 
22	 336.5 	 345.28 
23	 346 	 355.12 
24	 355.5 	 361.9 
25	 355.5 	 361.9 
26	 374.5 	 375.68 
27	 384 	 384.05 
28	 393.5 	 393.5 
29	 403 	 403.03 
30	 412.5 	 420.87 
31	 422 	 431 
32	 431.5 	 441 
33	 441 	 449.76 
34	 450.5 	 455.4 
35	 460 	 467.03 
