979A	2.00	19990507	1	From IR ODP 161, p.394
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	1.46
2	1.5	11.51
3	11.0	20.84
4	20.5	30.52
5	30.0	39.87
6	39.5	49.60
7	49.0	59.02
8	58.5	68.63
9	68.0	78.41
10	77.5	87.63
11	87.0	93.62
12	96.5	107.08
13	106.0	116.51
14	115.5	125.86
15	125.0	135.39
16	134.5	140.14
17	138.3	147.33
18	147.9	157.00
19	157.5	167.11
20	167.1	176.17
21	176.8	184.77
22	186.5	195.80
23	196.1	205.72
24	205.7	215.21
25	215.4	223.42
26	225.0	233.21
27	234.6	243.94
28	244.2	253.30
29	253.7	263.24
30	263.4	273.58
31	273.1	282.80
32	282.8	292.85
33	292.4	301.96
34	302.0	311.99
35	311.6	321.59
36	321.1	331.10
37	330.7	340.77
38	340.3	350.35
39	349.9	358.55
40	359.5	368.29
41	369.1	379.09
42	378.7	388.39
43	388.4	398.32
44	398.1	407.59
45	407.7	417.50
46	417.3	427.47
47	427.0	437.06
48	436.6	444.34
49	446.20	456.31
50	455.8	465.56
51	465.5	475.35
52	475.1	484.93
53	484.7	494.52
54	494.4	504.40
55	503.9	513.70
56	513.5	523.49
57	523.1	532.82
58	532.7	542.65
59	542.4	549.78
60	552.1	561.90
61	561.6	571.35
62	571.3	581.28
