491	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.5 
2	 9.5 	 15.84 
3	 19 	 28.5 
4	 28.5 	 36.36 
5	 38 	 43.26 
6	 47.5 	 57 
7	 57 	 66.42 
8	 66.5 	 76 
9	 76 	 85.1 
10	 86 	 95.5 
11	 95.5 	 100.5 
12	 100.5 	 100.5 
13	 105 	 107.07 
14	 114.5 	 122.84 
15	 124 	 132.18 
16	 133.5 	 142.5 
17	 143 	 152.26 
18	 152.5 	 160.61 
19	 162 	 169.61 
20	 171.5 	 174.9 
21	 181 	 185.85 
22	 190.5 	 197.78 
23	 200 	 201.54 
24	 204 	 204.15 
25	 209.5 	 218.9 
26	 219 	 228.5 
27	 228.5 	 237.96 
28	 238 	 244.92 
29	 247.5 	 256 
30	 256 	 265.49 
31	 265.5 	 274.5 
32	 275 	 282.94 
33	 285.5 	 293.37 
34	 295 	 303.31 
35	 304.5 	 313.33 
36	 314 	 321.62 
37	 323.5 	 329.8 
38	 333 	 335.95 
39	 342.5 	 345.59 
40	 352 	 360.52 
41	 361.5 	 370.52 
42	 371 	 378.3 
43	 380.5 	 386.58 
44	 390 	 394.98 
45	 399.5 	 405.3 
46	 409 	 410.68 
47	 418.5 	 421.78 
48	 428 	 437.22 
49	 437.5 	 444.52 
50	 447 	 455.48 
51	 456.5 	 461.68 
52	 466 	 469.52 
53	 475.5 	 476.66 
54	 485 	 488.39 
55	 494.5 	 500.8 
56	 504 	 510.48 
57	 513.5 	 522.14 
58	 523 	 528.17 
59	 532.5 	 533.67 
