615	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.57 
2	 2.6 	 12.01 
3	 12.1 	 19.93 
4	 20.1 	 24.62 
5	 29.6 	 38.64 
6	 39.1 	 48.23 
7	 48.4 	 56.5 
8	 57.7 	 60.7 
9	 67.2 	 71.79 
10	 76.7 	 85.99 
11	 86.2 	 92.95 
12	 95.7 	 104.54 
13	 105.2 	 106.09 
15	 124.2 	 124.22 
16	 133.7 	 135.8 
17	 143.2 	 143.22 
18	 152.7 	 154.35 
19	 162.2 	 164.07 
20	 171.7 	 173.44 
21	 181.2 	 182.82 
22	 190.7 	 200.19 
23	 200.2 	 203.43 
24	 209.7 	 209.71 
25	 219.2 	 219.37 
26	 228.7 	 228.71 
27	 238.2 	 240.54 
28	 247.7 	 248.65 
29	 257.2 	 264.92 
30	 266.7 	 267.36 
31	 276.2 	 276.2 
32	 285.7 	 288.6 
33	 304.7 	 307.43 
34	 314.2 	 318.23 
35	 323.7 	 323.76 
36	 333.2 	 333.92 
37	 342.7 	 342.7 
38	 352.2 	 354.5 
39	 361.7 	 361.7 
40	 371.2 	 373.37 
41	 380.7 	 380.7 
42	 399.7 	 400.42 
43	 409.2 	 418.2 
44	 418.7 	 419. 
45	 420.7 	 420.75 
46	 437.7 	 438.15 
47	 456.7 	 459.06 
48	 475.7 	 475.74 
49	 485.2 	 494.6 
50	 494.7 	 504.2 
51	 504.2 	 513.48 
52	 513.7 	 515.36 
X14	 114.7 	 114.7 
