716A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.9 
2	 6.9 	 16.5 
3	 16.5 	 26.1 
4	 26.1 	 35.8 
5	 35.8 	 45.04 
6	 45.5 	 55.1 
7	 55.1 	 64.7 
8	 64.7 	 74.3 
9	 74.3 	 83.9 
10	 83.9 	 93.6 
11	 93.6 	 103.2 
12	 103.2 	 112.72 
13	 112.8 	 122.49 
14	 122.5 	 132.1 
15	 132.1 	 141.8 
16	 141.8 	 151.4 
17	 151.4 	 161 
18	 161 	 170.7 
19	 170.7 	 180.4 
20	 180.4 	 190.1 
21	 190.1 	 199.75 
22	 199.8 	 209.48 
23	 209.5 	 219.2 
24	 219.2 	 228.8 
25	 228.8 	 238.47 
26	 238.5 	 248.1 
27	 248.1 	 257.1 
