723B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.29 
2	 4.3 	 14 
3	 14 	 23.6 
4	 23.6 	 33.3 
5	 33.3 	 42.9 
6	 42.9 	 52.6 
7	 52.6 	 62.3 
8	 62.3 	 71.9 
9	 71.9 	 81.6 
10	 81.6 	 91.13 
11	 91.2 	 100.7 
12	 100.7 	 109.53 
13	 110.3 	 118.81 
14	 119.9 	 129.29 
15	 129.6 	 138.89 
16	 139.2 	 143.94 
17	 148.9 	 158.55 
18	 158.6 	 168.2 
19	 168.2 	 177.9 
20	 177.9 	 187.6 
21	 187.6 	 197.3 
22	 197.3 	 206.73 
23	 206.9 	 216.5 
24	 216.5 	 226.2 
25	 226.2 	 235.9 
26	 235.9 	 245.37 
27	 245.6 	 247.2 
28	 247.2 	 247.2 
29	 255 	 255 
30	 264.7 	 264.7 
31	 293.7 	 303.24 
32	 303.3 	 303.3 
33	 313 	 317.17 
34	 317.4 	 317.4 
35	 322.7 	 326.03 
36	 332.5 	 334.09 
37	 342.2 	 342.2 
38	 351.9 	 355.21 
39	 361.6 	 371.2 
40	 371.3 	 376.87 
41	 381 	 387.71 
42	 400.3 	 405.31 
43	 409.8 	 409.8 
44	 419.4 	 419.62 
