483B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 91.5 	 99.01 
2	 101 	 110.5 
3	 110.5 	 111.73 
4	 119.5 	 127 
5	 127 	 127 
6	 130 	 130 
7	 133 	 136.24 
8	 137.5 	 140.67 
9	 146.5 	 146.8 
10	 151 	 151 
11	 160 	 160 
12	 169 	 171.87 
13	 174.5 	 178.59 
14	 180 	 182.13 
15	 184.5 	 184.57 
16	 189.5 	 189.5 
17	 194 	 197 
18	 199 	 202 
19	 204 	 207.6 
20	 208.5 	 211.67 
21	 213 	 215.62 
22	 217.5 	 220.33 
23	 222 	 226.45 
24	 226.5 	 228.3 
25	 231 	 233.72 
26	 235.5 	 237.94 
27	 240 	 244.5 
28	 244.5 	 247.81 
29	 249 	 250.14 
30	 253.5 	 256.5 
31	 258 	 261.45 
32	 262.5 	 265.9 
