392A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 50.5 	 53.2 
2	 66 	 69.5 
3	 79 	 82.7 
4	 88.5 	 89.1 
5	 98 	 99.7 
6	 107.5 	 108.4 
7	 117 	 117.2 
8	 126.5 	 126.7 
9	 136 	 137.5 
10	 139 	 140.6 
11	 145.5 	 146.45 
12	 155 	 155.1 
13	 164.5 	 164.6 
14	 174 	 174.1 
15	 176 	 176.3 
16	 183.5 	 184.4 
17	 193 	 194 
18	 202.5 	 202.6 
19	 212 	 212.8 
20	 221.5 	 222.4 
21	 231 	 231.7 
22	 240.5 	 241.2 
23	 250 	 250.7 
24	 259.5 	 259.7 
25	 269 	 269.2 
26	 278.5 	 279.1 
27	 288 	 288.1 
28	 297.5 	 297.9 
29	 307 	 307.1 
30	 316.5 	 316.6 
31	 326 	 326.2 
32	 335.5 	 335.5 
33	 345 	 345 
