1148B	2.00	20020814	1	From IR ODP 184, CD-ROM,ch.9,p.88-89
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	8.04
2	8.1	14.71
3	17.6	24.70
4	27.1	36.72
5	40.6	49.93
6	50.1	59.71
7	59.6	68.96
8	69.1	78.28
9	78.6	87.90
10	88.1	97.87
11	97.6	107.26
12	107.1	116.91
13	116.6	125.57
14	126.1	135.80
15	135.6	145.01
16	439.9	449.73
17	449.5	459.32
18	459.1	468.67
19	468.7	471.68
20	478.3	480.61
21	483.1	483.32
22	487.9	488.19
23	497.5	497.76
24	506.9	508.10
25	516.6	522.24
26	526.2	528.21
27	535.9	542.03
28	545.5	559.03
29	555.2	563.34
30	564.8	574.69
31	574.5	581.02
32	584.2	594.00
33	593.8	595.41
34	603.4	610.98
35	613.0	621.83
36	622.6	631.72
37	632.2	641.10
38	641.9	646.08
39	699.8	709.60
40	709.5	719.27
41	719.1	727.83
42	728.7	738.47
43	738.3	748.06
44	748.0	757.66
45	757.3	764.32
46	766.9	774.13
47	775.2	782.39
48	784.8	787.61
49	794.5	798.73
50	804.1	809.02
51	808.7	811.94
52	814.7	816.02
53	819.3	820.62
54	824.4	824.92
55	834.0	835.78
56	843.6	845.13
