400A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 74.5 	 76.45 
2	 84 	 92.7 
3	 93.5 	 99.09 
4	 103 	 110.46 
5	 112.5 	 114.46 
6	 122 	 126.45 
7	 131.5 	 135.69 
8	 141 	 149.97 
9	 150.5 	 160 
10	 160 	 163.85 
11	 169.5 	 171.75 
12	 179 	 188.37 
13	 188.5 	 195.8 
14	 198 	 202.17 
15	 207.5 	 214.07 
16	 217 	 217.92 
17	 226.5 	 234 
18	 236 	 245.5 
19	 245.5 	 252.06 
20	 255 	 263.24 
21	 264.5 	 270.35 
22	 274 	 282.35 
23	 283.5 	 290.32 
24	 293 	 301.98 
25	 302.5 	 311.89 
26	 312 	 315.96 
27	 321.5 	 322.1 
28	 331 	 331.2 
29	 340.5 	 342.14 
30	 350 	 351.61 
31	 359.5 	 360.85 
32	 369 	 371.1 
33	 378.5 	 378.5 
34	 388 	 388.11 
35	 397.5 	 402.01 
36	 407 	 409.43 
37	 416.5 	 422.34 
38	 426 	 427.86 
39	 435.5 	 439.59 
40	 445 	 448.03 
41	 454.5 	 455.2 
42	 464 	 464.16 
43	 473.5 	 480.95 
44	 483 	 484.73 
45	 492.5 	 499.64 
46	 502 	 506.48 
47	 511.5 	 521 
48	 521 	 524.15 
49	 530.5 	 536.19 
50	 540 	 545.99 
51	 549.5 	 559 
52	 559 	 566.32 
53	 568.5 	 570.4 
54	 578 	 582.36 
55	 587.5 	 590.19 
56	 597 	 599.43 
57	 606.5 	 608.51 
58	 616 	 616.1 
59	 625.5 	 626.54 
60	 635 	 644.5 
61	 644.5 	 654 
62	 654 	 662.01 
63	 663.5 	 669.58 
64	 673 	 680.16 
65	 682.5 	 685.26 
66	 692 	 697.53 
67	 701.5 	 701.99 
68	 711 	 714.34 
69	 720.5 	 722.13 
70	 730 	 732.79 
71	 739.5 	 741.65 
72	 749 	 754.39 
73	 758.5 	 758.55 
74	 768 	 768.45 
