519	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.85 
2	 2.9 	 6.6 
3	 7.3 	 11.27 
4	 11.3 	 15.3 
5	 15.3 	 19.3 
6	 19.3 	 23.3 
7	 23.3 	 27.3 
8	 27.3 	 31.3 
9	 31.3 	 35.3 
10	 35.3 	 39.5 
11	 40.1 	 44.31 
12	 44.5 	 48.65 
13	 48.9 	 53.3 
14	 53.3 	 57.4 
15	 57.7 	 60.87 
16	 61.5 	 66.02 
17	 66.1 	 69.8 
18	 70.5 	 73.94 
19	 74.9 	 79.3 
20	 79.3 	 83.66 
21	 83.7 	 87.63 
22	 88.1 	 91.41 
23	 92.5 	 96.03 
24	 96.9 	 101.3 
25	 101.3 	 103.65 
26	 105.7 	 107.91 
27	 110.1 	 112.9 
28	 114.5 	 117.52 
29	 118.9 	 122.64 
30	 122.9 	 126.9 
31	 126.9 	 131.3 
32	 131.3 	 135.7 
33	 135.7 	 140.1 
34	 140.1 	 143.83 
35	 144.1 	 148.43 
36	 148.5 	 151.06 
37	 151.5 	 151.6 
