1087C	2.00	19990326	1	From IR ODP 175, p.459
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	1.68
2	1.6	11.38
3	11.1	20.37
4	20.6	30.54
5	30.1	40.01
6	39.6	49.20
7	49.1	59.08
8	58.6	68.60
9	68.1	77.89
10	77.6	87.62
11	87.1	96.51
12	96.6	106.32
13	106.1	115.73
14	115.6	125.67
15	125.1	134.72
16	134.6	144.34
17	144.1	153.95
18	153.6	163.51
19	163.1	172.97
20	172.6	181.64
21	182.1	191.63
22	191.6	201.54
23	201.1	210.74
24	210.6	220.04
25	220.1	230.17
26	229.6	239.63
27	239.1	248.63
28	248.6	258.45
29	254.9	262.45
30	261.2	271.01
31	270.8	280.51
32	280.4	290.25
33	290.0	299.73
34	299.7	309.40
35	309.3	319.19
36	318.9	328.72
37	328.5	338.29
38	338.2	347.83
39	347.8	356.34
40	357.4	366.28
41	367.1	375.34
42	376.7	386.26
43	386.3	394.91
44	396.0	405.68
45	405.6	405.65
46	415.2	424.89
47	424.8	433.14
48	434.5	443.45
49	444.1	450.48
50	453.8	458.56
51	463.4	473.20
52	473.1	480.05
53	482.7	492.43
