568	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.4 
2	 3.4 	 12.95 
3	 13 	 21.55 
4	 22.7 	 31.17 
5	 32.3 	 41.87 
6	 42 	 49.31 
7	 51.4 	 59.12 
8	 61.1 	 70.4 
9	 70.4 	 78.01 
10	 80.1 	 86.61 
11	 89.4 	 90.45 
12	 98.8 	 105.49 
13	 108.3 	 112.17 
14	 117.8 	 127.4 
15	 127.4 	 133.45 
16	 137.2 	 142.59 
17	 146.9 	 153.36 
18	 156.5 	 162.57 
19	 166.2 	 174.7 
20	 176 	 185.56 
21	 185.7 	 187.31 
22	 195.4 	 204.54 
23	 205.1 	 209.72 
24	 214.8 	 224.47 
25	 224.5 	 233.84 
26	 234.2 	 234.2 
27	 243.9 	 249.73 
28	 253.4 	 263.02 
29	 263.1 	 271.61 
30	 272.6 	 281.65 
31	 282.3 	 283.46 
32	 292 	 300.86 
33	 301.6 	 311.23 
34	 311.3 	 320.82 
35	 321.2 	 330.23 
36	 331 	 340.2 
37	 340.7 	 345.28 
38	 350.2 	 359.81 
39	 359.9 	 362.93 
40	 369.6 	 376.61 
41	 379.3 	 388.13 
42	 389 	 395.11 
43	 398.7 	 404.41 
44	 408.4 	 415.17 
