217	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.5 
2	 40 	 44.9 
3	 70 	 73 
4	 116 	 124 
5	 154 	 154.7 
6	 182.5 	 191.9 
7	 230 	 237.8 
8	 268 	 277.1 
9	 306 	 315.5 
10	 344 	 352.1 
11	 364 	 364 
12	 373.5 	 373.8 
13	 383 	 384 
14	 392.5 	 399.9 
15	 402 	 404 
16	 411.5 	 420.5 
17	 421 	 426.9 
18	 430.5 	 434.1 
19	 440 	 446 
20	 449.5 	 456 
21	 459 	 465.5 
22	 468.5 	 473 
23	 478 	 485.5 
24	 487.5 	 497 
25	 497 	 504.3 
26	 506.5 	 513.3 
27	 516 	 519.3 
28	 525.5 	 533.5 
29	 535 	 540.6 
30	 544 	 547.8 
31	 553.5 	 555.6 
32	 563 	 565.2 
33	 572.5 	 575.9 
34	 582 	 583.1 
35	 591.5 	 591.6 
36	 601 	 601.8 
37	 610.5 	 611.1 
