212	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.5 
2	 9.5 	 17 
3	 41 	 41.8 
4	 50.5 	 52 
5	 60 	 61.9 
6	 88.5 	 88.7 
7	 107.5 	 109 
8	 126.5 	 132 
9	 136 	 136.7 
10	 164.5 	 173.5 
11	 193 	 197.6 
12	 221.5 	 228 
13	 250 	 254.7 
14	 269 	 277 
15	 288 	 292.1 
16	 297.5 	 300.2 
17	 307.5 	 308 
18	 316.5 	 320.1 
19	 326 	 327.9 
20	 335.5 	 336.4 
21	 345 	 351 
22	 354.5 	 359.2 
23	 364 	 370.7 
24	 373.5 	 374 
25	 383 	 392.5 
26	 392.5 	 402 
27	 402 	 408.2 
28	 411.5 	 416 
29	 421 	 422.6 
30	 430.5 	 433.9 
31	 440 	 448.6 
32	 449.5 	 458.7 
33	 459 	 468.2 
34	 468.5 	 471.8 
35	 478 	 484.7 
36	 487.5 	 488.5 
37	 497 	 498.4 
38	 506.5 	 508.6 
39	 516 	 520 
