661A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 1.6 
2	 1.6 	 11 
3	 11.1 	 20.14 
4	 20.6 	 30.1 
5	 30.1 	 39.1 
6	 39.6 	 48.96 
7	 49.1 	 58.4 
8	 58.6 	 67.86 
9	 68.1 	 77.41 
10	 77.6 	 86.25 
11	 87.1 	 96.51 
12	 96.6 	 105.6 
13	 106.1 	 115.04 
14	 115.6 	 125.03 
15	 125.1 	 133.73 
16	 134.6 	 143.76 
17	 144.1 	 145.98 
18	 153.6 	 156.4 
19	 163.1 	 172.51 
20	 172.6 	 182.1 
21	 182.1 	 185.58 
22	 191.6 	 193.9 
23	 201.1 	 206.74 
24	 210.6 	 219.73 
25	 220.1 	 228.41 
26	 229.6 	 238.11 
27	 239.1 	 242.16 
28	 248.6 	 257.07 
29	 258.1 	 264.04 
30	 267.6 	 270.84 
31	 277.1 	 282.82 
32	 286.6 	 294.67 
