677A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.2 
2	 6.2 	 15.7 
3	 15.7 	 25.2 
4	 25.2 	 34.7 
5	 34.7 	 44.2 
6	 44.2 	 53.7 
7	 53.7 	 63.2 
8	 63.2 	 72.7 
9	 72.7 	 81.87 
10	 82.2 	 91.7 
11	 91.7 	 101.2 
12	 101.2 	 110.7 
13	 110.7 	 120.2 
14	 120.2 	 129.7 
15	 129.7 	 139.2 
16	 139.2 	 144.2 
17	 144.2 	 151.87 
18	 153.8 	 159.81 
19	 163.5 	 172.47 
20	 173.2 	 180.99 
21	 182.8 	 185.75 
22	 192.4 	 199.74 
23	 202.1 	 209.19 
24	 211.7 	 221.3 
25	 221.4 	 229.09 
26	 231.1 	 239.83 
27	 240.8 	 249.25 
28	 250.4 	 256.81 
29	 260 	 265.55 
30	 269.7 	 275.8 
31	 279.3 	 288.9 
32	 288.9 	 297.12 
33	 298.6 	 306.57 
34	 308.4 	 309.11 
