628A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.59 
2	 3.6 	 12.98 
3	 13.2 	 22.66 
4	 22.9 	 32.6 
5	 32.6 	 41.46 
6	 41.9 	 51.5 
7	 51.5 	 60.9 
8	 60.9 	 70.6 
9	 70.6 	 79.7 
10	 79.7 	 89.1 
11	 89.1 	 98.5 
12	 98.5 	 107.9 
13	 107.9 	 117.4 
14	 117.4 	 126.89 
15	 127 	 132.13 
16	 136.6 	 146.1 
17	 146.1 	 155.66 
18	 155.7 	 164.37 
19	 165.2 	 170.63 
20	 174.2 	 174.2 
21	 183.2 	 188.05 
22	 192.7 	 202.3 
23	 202.3 	 210.68 
24	 211.9 	 215.67 
25	 221.5 	 225.21 
26	 231.4 	 235.61 
27	 241 	 244.41 
28	 250.6 	 254.39 
29	 260.2 	 262.75 
30	 269.9 	 275.15 
31	 279.2 	 279.56 
32	 288.8 	 289.33 
