707A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.6 
2	 6.6 	 15.75 
3	 16.2 	 22.51 
4	 25.8 	 32.73 
5	 35.5 	 43.65 
6	 45.1 	 54.61 
7	 54.7 	 63.62 
8	 64.3 	 74 
9	 74 	 83.54 
10	 83.6 	 92.34 
11	 93.2 	 94.19 
12	 102.8 	 111.57 
13	 112.4 	 119.84 
14	 122 	 128.9 
15	 131.6 	 139.97 
16	 141.3 	 151 
17	 151 	 152.51 
18	 160.7 	 160.7 
19	 170.3 	 170.3 
20	 173.7 	 178.51 
21	 183.4 	 192.52 
22	 193.1 	 202.47 
23	 202.7 	 212.05 
24	 212.3 	 212.3 
