1123A	2.00	20000802	1	From IR ODP 181, p. 75
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	6.10
2	6.1	15.71
3	15.6	24.31
4	25.1	34.80
5	34.6	44.29
6	44.1	53.82
7	53.6	63.25
8	63.1	72.07
9	72.6	82.43
10	82.1	91.93
11	91.6	101.24
12	101.1	110.86
13	110.6	119.74
14	120.1	129.76
15	129.6	139.59
16	139.1	148.71
17	148.6	158.62
