1092A	2.00	20000117	IR ODP 177, p.62
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	8.05
2	8.0	16.16
3	17.5	26.29
4	27.0	36.79
5	36.5	45.87
6	46.0	54.93
7	55.5	64.87
8	65.0	73.77
9	74.5	84.17
10	84.0	93.68
11	93.5	102.87
12	103.0	113.13
13	112.5	121.60
14	122.0	131.16
15	131.5	141.08
16	141.0	149.96
17	150.5	158.56
18	160.0	168.57
19	169.5	178.68
20	179.0	188.40
