511	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.89 
2	 5 	 11.2 
3	 14.5 	 21 
4	 24 	 27.7 
5	 33.5 	 39.48 
6	 43 	 48.41 
7	 52.5 	 56.04 
8	 62 	 62.04 
9	 71.5 	 80 
10	 80 	 80.4 
11	 89.5 	 94.44 
12	 99 	 102.12 
13	 109.5 	 109.82 
14	 119 	 119.05 
15	 128.5 	 129.66 
16	 138 	 140.4 
17	 147.5 	 151.02 
18	 157 	 159.82 
19	 166.5 	 166.5 
20	 176 	 179.78 
21	 185.5 	 186.22 
22	 190 	 190 
23	 195 	 195.69 
24	 204.5 	 209 
25	 209 	 210.65 
26	 214 	 214.15 
27	 219 	 221.42 
28	 223.5 	 232.78 
29	 233 	 233.45 
30	 242.5 	 250.66 
31	 252 	 261.24 
32	 261.5 	 270.5 
33	 271 	 280.2 
34	 280.5 	 290 
35	 290 	 292.43 
36	 299.5 	 309 
37	 309 	 311.43 
38	 318.5 	 326.58 
39	 328 	 333.21 
40	 337.5 	 345.37 
41	 347 	 351.59 
42	 356.5 	 363.53 
43	 366 	 372.51 
44	 375.5 	 382.51 
45	 385 	 389.2 
46	 394.5 	 399.75 
47	 404 	 412.98 
48	 413.5 	 419.34 
49	 423 	 431.05 
50	 432.5 	 437.8 
51	 442 	 450.95 
52	 451.5 	 461 
53	 461 	 470.2 
54	 470.5 	 479.22 
55	 480 	 488.04 
56	 489.5 	 496.98 
57	 499 	 507.05 
58	 508.5 	 514.68 
59	 518 	 524.03 
60	 527.5 	 535.73 
61	 537 	 544.44 
62	 546.5 	 555.19 
63	 556 	 560.89 
64	 565.5 	 573.47 
65	 575 	 581.6 
66	 584.5 	 592.44 
67	 594 	 601.21 
68	 603.5 	 606.66 
69	 613 	 619.65 
70	 622.5 	 629.28 
