398D	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 0 
2	 271 	 274.49 
3	 318.5 	 328 
4	 366 	 375.15 
5	 394.5 	 402.89 
6	 413.5 	 423 
7	 432.5 	 442 
8	 451.5 	 459.66 
9	 470.5 	 480 
10	 489.5 	 489.51 
11	 499 	 499 
12	 508.5 	 516.01 
13	 527.5 	 537 
14	 537 	 537.96 
15	 546.5 	 555.05 
16	 556 	 557 
17	 565.5 	 566 
18	 575 	 575.1 
19	 584.5 	 593.23 
20	 594 	 603.09 
21	 603.5 	 609.07 
22	 613 	 620.52 
23	 622.5 	 628.02 
24	 632 	 641.02 
25	 641.5 	 643.05 
26	 651 	 660.5 
27	 660.5 	 668.06 
28	 670 	 678.14 
29	 679.5 	 688.98 
30	 689 	 696.45 
31	 698.5 	 704.22 
32	 708 	 716.15 
33	 717.5 	 725.97 
34	 727 	 736.5 
35	 736.5 	 746 
36	 746 	 755.5 
37	 755.5 	 762 
38	 765 	 772.04 
39	 774.5 	 780.5 
40	 784 	 793.5 
41	 793.5 	 803 
42	 803 	 806.84 
43	 812.5 	 820.38 
44	 822 	 831.5 
45	 831.5 	 840.5 
46	 841 	 846.86 
47	 850.5 	 857.63 
48	 860 	 869.5 
49	 869.5 	 870.1 
50	 879 	 888.5 
51	 888.5 	 892.83 
52	 898 	 904.3 
53	 907.5 	 916.77 
54	 917 	 920.32 
55	 926.5 	 928.65 
56	 945.5 	 954.71 
57	 955 	 962.17 
58	 964.5 	 967.18 
59	 974 	 983.5 
60	 983.5 	 988.15 
61	 993 	 995.15 
62	 1002.5 	 1011.71 
63	 1012 	 1020.35 
64	 1021.5 	 1021.5 
65	 1031 	 1040.23 
66	 1040.5 	 1042.76 
67	 1050 	 1055.25 
68	 1059.5 	 1066.35 
69	 1069 	 1076.01 
70	 1078.5 	 1082.55 
71	 1088 	 1093.45 
72	 1107 	 1116.5 
73	 1116.5 	 1124.94 
74	 1126 	 1133.87 
75	 1135.5 	 1141.74 
76	 1145 	 1149 
77	 1164 	 1173.5 
78	 1173.5 	 1183 
79	 1183 	 1189.36 
80	 1192.5 	 1198.04 
81	 1202 	 1207.85 
82	 1211.5 	 1220.27 
83	 1221 	 1221.1 
84	 1230.5 	 1240 
85	 1240 	 1245.6 
86	 1249.5 	 1257 
87	 1259 	 1267.06 
88	 1268.5 	 1278 
89	 1278 	 1285.96 
90	 1287.5 	 1295.01 
91	 1297 	 1303.44 
92	 1306.5 	 1315.77 
93	 1316 	 1324.9 
94	 1325.5 	 1327.5 
95	 1327.5 	 1335 
96	 1335 	 1342.5 
97	 1344.5 	 1352.58 
98	 1354 	 1356.1 
99	 1363.5 	 1373 
100	 1373 	 1381.16 
101	 1382.5 	 1391.41 
102	 1392 	 1401.16 
103	 1401.5 	 1410.37 
104	 1411 	 1416.07 
105	 1420.5 	 1425 
106	 1430 	 1438.55 
107	 1439.5 	 1446.55 
108	 1449 	 1458.44 
109	 1458.5 	 1463.95 
110	 1468 	 1468.2 
111	 1477.5 	 1484.95 
112	 1487 	 1494.65 
113	 1496.5 	 1505.63 
114	 1506 	 1513.53 
115	 1515.5 	 1520 
116	 1525 	 1528.92 
117	 1534.5 	 1544 
118	 1544 	 1552.3 
119	 1553.5 	 1561.67 
120	 1563 	 1572.13 
121	 1572.5 	 1581.8 
122	 1582 	 1591.5 
123	 1591.5 	 1598.35 
124	 1601 	 1608.57 
125	 1610.5 	 1619.48 
126	 1620 	 1628.11 
127	 1629.5 	 1639 
128	 1639 	 1646.38 
129	 1648.5 	 1658 
130	 1658 	 1666.53 
131	 1667.5 	 1668.2 
132	 1677 	 1682.29 
133	 1686.5 	 1693.72 
134	 1696 	 1701 
135	 1705.5 	 1712.3 
136	 1715 	 1719.57 
137	 1724.5 	 1731.26 
138	 1734 	 1740 
