1023A	2.00	20010820	1	From IR ODP, 168, p.55
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS	
1	0.0	9.34
2	9.3	18.75
3	18.8	28.88
4	28.3	38.34
5	37.8	47.12
6	47.3	57.32
7	56.8	66.68
8	66.3	76.29
9	75.8	84.73
10	85.3	95.25
11	94.8	104.67
12	104.3	114.47
13	113.8	123.13
14	123.3	130.18
15	130.0	134.77
16	132.7	142.13
17	142.3	151.04
18	151.9	160.33
19	161.6	167.85
20	171.2	180.16
21	180.8	190.55
22	190.4	192.87
