782A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.8 
2	 9.8 	 19.3 
3	 19.3 	 28.8 
4	 28.8 	 38.3 
5	 38.3 	 47.8 
6	 47.8 	 57.3 
7	 57.3 	 66.8 
8	 66.8 	 76.3 
9	 76.3 	 85.8 
10	 85.8 	 88.32 
11	 95.7 	 99.76 
12	 105.3 	 110.37 
13	 115 	 120.05 
14	 124.6 	 130.77 
15	 134.3 	 139.37 
16	 143.9 	 148.16 
17	 153.6 	 161.47 
18	 163.2 	 165.98 
19	 172.9 	 178.3 
20	 182.5 	 183.37 
21	 192.1 	 199.26 
22	 201.8 	 203.44 
23	 211.5 	 221 
24	 221 	 223.68 
25	 230.7 	 240.12 
26	 240.3 	 250 
27	 250 	 253.94 
28	 259.6 	 268.97 
29	 269.2 	 278.8 
30	 278.8 	 282.15 
31	 288.5 	 292.92 
32	 294 	 302.86 
33	 303.5 	 313.1 
34	 313.1 	 315.02 
35	 322.5 	 332.1 
36	 332.1 	 340.02 
37	 341.6 	 351.2 
38	 351.2 	 351.2 
39	 360.9 	 363.54 
40	 370.5 	 376.79 
41	 380.2 	 389.8 
42	 389.8 	 393.25 
43	 399.5 	 399.71 
44	 409.2 	 409.41 
45	 418.8 	 419.2 
46	 428.5 	 428.5 
47	 438.2 	 438.2 
48	 447.9 	 447.9 
49	 457.6 	 457.75 
50	 467.1 	 467.27 
