768C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 353.2 	 359.88 
2	 362.9 	 369.39 
3	 372.4 	 373.4 
4	 382.1 	 383.86 
5	 391.8 	 396.58 
6	 401.4 	 405.53 
7	 411.1 	 419.21 
8	 420.7 	 425.35 
9	 430.2 	 433.79 
10	 439.9 	 444.74 
11	 449.6 	 456.92 
12	 459.2 	 461.18 
13	 468.9 	 474.28 
14	 478.5 	 484.37 
15	 488.2 	 493.59 
16	 497.9 	 499.57 
17	 507.5 	 513.47 
18	 517.2 	 522.93 
19	 526.9 	 529.87 
20	 536.6 	 541.78 
21	 546.3 	 548.16 
22	 555.8 	 559.32 
23	 565.5 	 572.61 
24	 575.2 	 582.25 
25	 584.9 	 584.97 
26	 594.6 	 603.57 
27	 604.3 	 613.03 
28	 613.9 	 623.19 
29	 623.5 	 632.78 
30	 633.1 	 642.29 
31	 642.8 	 649.2 
32	 652.4 	 661 
33	 662.1 	 670.34 
34	 671.8 	 681.09 
35	 681.4 	 689.31 
36	 691.1 	 700.31 
37	 700.8 	 709.17 
38	 710.5 	 715.66 
39	 720.2 	 726.56 
40	 729.9 	 735.98 
41	 739.6 	 748.77 
42	 749.3 	 754.26 
43	 758.5 	 762.34 
44	 768.1 	 772.82 
45	 777.7 	 781.86 
46	 787.4 	 789.65 
47	 796.9 	 798.73 
48	 806.6 	 814.33 
49	 815.5 	 825.2 
50	 825.2 	 829.88 
51	 834.9 	 841.77 
52	 844.6 	 852.68 
53	 854.3 	 863.11 
54	 864 	 871.02 
55	 873.7 	 878.51 
56	 883.4 	 892.22 
57	 893.1 	 894.02 
58	 902.4 	 910.4 
59	 912 	 921.33 
60	 921.7 	 931.33 
61	 931.4 	 937.85 
62	 941 	 946.4 
63	 950.3 	 960 
64	 960 	 963.29 
65	 969.7 	 977.14 
66	 979.4 	 985.58 
67	 989 	 998.7 
68	 998.7 	 1007.53 
69	 1008.3 	 1015.23 
70	 1017.6 	 1023.78 
71	 1027.2 	 1033.28 
72	 1036.9 	 1039.08 
73	 1046.6 	 1047.58 
74	 1056.3 	 1058.03 
75	 1065.9 	 1068.08 
76	 1075.6 	 1078.53 
77	 1080.6 	 1082.93 
78	 1085.6 	 1087.81 
79	 1090.6 	 1093.38 
80	 1095.6 	 1098.7 
81	 1100.6 	 1103.08 
82	 1105.6 	 1107.53 
83	 1110.6 	 1113.8 
84	 1115.6 	 1118.83 
85	 1120.6 	 1122.37 
86	 1126.6 	 1129.83 
87	 1136.3 	 1138.75 
88	 1146 	 1148.84 
89	 1155.7 	 1161.73 
90	 1165.3 	 1173.64 
91	 1174.9 	 1177.05 
92	 1184.5 	 1188.88 
93	 1191.5 	 1196.45 
94	 1200.7 	 1202.04 
95	 1210.4 	 1212.42 
96	 1220 	 1223.63 
97	 1229.7 	 1233.52 
98	 1239.4 	 1244.03 
99	 1249.1 	 1253.34 
100	 1258.8 	 1261.15 
