798B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 9.4 
2	 9.4 	 18.4 
3	 18.4 	 27.4 
4	 27.4 	 36.8 
5	 36.8 	 46.3 
6	 46.3 	 55.8 
7	 55.8 	 65.4 
8	 65.4 	 74.9 
9	 74.9 	 84.5 
10	 84.5 	 94.2 
11	 94.2 	 103.9 
12	 103.9 	 113.5 
13	 113.5 	 123.2 
14	 123.2 	 132.9 
15	 132.9 	 142.6 
16	 142.6 	 152.3 
17	 152.3 	 161.9 
18	 161.9 	 171.19 
19	 171.6 	 180.76 
20	 181.3 	 191 
21	 191 	 200.59 
22	 200.6 	 210.3 
23	 210.3 	 220 
24	 220 	 229.7 
25	 229.7 	 237.41 
26	 239.3 	 239.3 
27	 249 	 258.7 
28	 258.7 	 268.3 
29	 268.3 	 277.2 
30	 277.2 	 286.38 
31	 286.4 	 296 
32	 296 	 305.7 
33	 305.7 	 315.3 
34	 315.3 	 322.07 
35	 325 	 334.47 
36	 334.6 	 338.1 
37	 344.3 	 348.23 
38	 353.9 	 362.54 
39	 363.6 	 372.99 
40	 373.2 	 381.05 
41	 382.9 	 392.5 
42	 392.5 	 401.83 
43	 402.2 	 410.6 
44	 411.8 	 421.5 
45	 421.5 	 431.1 
46	 431.1 	 440.8 
47	 440.8 	 450.4 
48	 450.4 	 459.06 
49	 460.1 	 469.7 
50	 469.7 	 474.55 
51	 479.4 	 488.4 
52	 489 	 498.7 
53	 498.7 	 505.57 
54	 508.3 	 517.9 
