1062A.00	20011227	1	From IR ODP, 172, p. 162
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	2.15
2	2.2	11.68
3	11.7	21.48
4	21.2	30.95
5	30.7	40.62
6	40.2	50.08
7	49.7	59.75
8	59.2	68.71
9	68.7	78.42
10	78.2	88.15
11	87.7	97.64
12	97.2	106.79
13	106.7	115.78
14	116.2	124.31
15	125.7	135.32
16	135.2	144.70
17	144.7	154.01
18	154.2	163.45
19	163.7	162.81
20	173.2	180.74
