492	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.41 
2	 3.5 	 9.66 
3	 13 	 19.89 
4	 22.5 	 32 
5	 32 	 38.42 
6	 41.5 	 49.91 
7	 51 	 54.67 
8	 60.5 	 66.1 
9	 70 	 73.6 
10	 79.5 	 85.2 
11	 89 	 94.7 
12	 98.5 	 106.62 
13	 108 	 113.22 
14	 117.5 	 126.02 
15	 127 	 135.05 
16	 136.5 	 142.94 
17	 146 	 151.79 
18	 155.5 	 162.52 
19	 165 	 169.32 
20	 174.5 	 184 
21	 184 	 189.13 
22	 193.5 	 200.57 
23	 203 	 211.28 
24	 212.5 	 216.53 
25	 222 	 229.42 
26	 231.5 	 238.51 
27	 241 	 247.68 
28	 250.5 	 250.62 
29	 260 	 265.2 
30	 265 	 268.4 
31	 269.5 	 274.84 
