693A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 2.48 
2	 2.5 	 12.11 
3	 12.2 	 15.15 
4	 21.9 	 28.92 
5	 31.4 	 39.95 
6	 41.1 	 49.45 
7	 50.8 	 53.58 
8	 60.4 	 70.1 
9	 70.1 	 79.7 
10	 79.7 	 89.3 
11	 89.3 	 98.89 
12	 98.9 	 108.54 
13	 108.6 	 117 
14	 118.2 	 125.34 
15	 127.8 	 133.02 
16	 137.5 	 138.98 
17	 147.2 	 150.84 
18	 156.9 	 163.21 
19	 166.6 	 174.3 
20	 176.3 	 176.41 
21	 185.9 	 188.48 
22	 195.6 	 199.53 
23	 205.3 	 205.3 
24	 214.9 	 224.24 
25	 224.6 	 230.55 
26	 234.3 	 241.38 
27	 243.9 	 246.09 
28	 253.6 	 259.37 
29	 262.9 	 270.5 
30	 272.5 	 272.6 
31	 282.2 	 283.53 
32	 291.9 	 291.9 
33	 301.5 	 302.78 
34	 311.2 	 314.98 
35	 320.9 	 322.83 
36	 330.5 	 331.3 
37	 340.2 	 340.9 
38	 349.9 	 351.55 
39	 359.6 	 362.25 
40	 368.9 	 373.04 
41	 378.6 	 378.6 
42	 387.5 	 387.7 
43	 397.1 	 397.77 
44	 406.7 	 407.46 
45	 416.5 	 417.79 
46	 426.1 	 427.54 
47	 435.7 	 438.85 
48	 445.4 	 451.07 
49	 455 	 458.1 
50	 464.8 	 467.32 
51	 474.3 	 476.21 
