591	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.38 
2	 3.4 	 13 
3	 13 	 22.52 
4	 22.6 	 32.07 
5	 32.2 	 41.02 
6	 41.8 	 51.37 
7	 51.4 	 60.52 
8	 61 	 69.98 
9	 70.6 	 80.04 
10	 80.2 	 89.8 
11	 89.8 	 98.96 
12	 99.4 	 108.96 
13	 109 	 118.19 
14	 118.3 	 127.6 
15	 127.6 	 136.9 
16	 136.9 	 146.2 
17	 146.2 	 155.5 
18	 155.5 	 164.79 
19	 164.8 	 174.3 
20	 174.3 	 183.8 
21	 183.8 	 193.27 
22	 193.3 	 201.85 
23	 202.7 	 212.1 
24	 212.1 	 220.73 
25	 221.5 	 231.1 
26	 231.1 	 238.36 
27	 240.7 	 250.3 
28	 250.3 	 259.41 
29	 259.8 	 268.73 
30	 269.3 	 273.7 
31	 274.3 	 283.06 
