976B	2.00	19990507	1	From IR ODP 161, p.187
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	3.45
2	3.5	13.15
3	13.0	16.35
4	22.5	32.59
5	32.0	41.86
6	41.5	51.59
7	51.0	61.02
8	60.5	70.54
9	70.0	80.07
10	79.5	89.70
11	89.0	99.51
12	98.5	108.84
13	108.0	118.05
14	117.5	127.87
15	127.0	136.55
16	136.5	143.88
17	146.2	156.09
18	155.8	165.06
19	165.4	175.12
20	175.1	184.88
21	184.7	187.62
22	194.4	183.97
23	203.9	210.29
24	213.5	223.42
25	223.1	233.31
26	232.7	242.15
27	242.4	242.40
28	252.1	262.35
29	261.8	272.29
30	271.3	281.39
31	280.9	280.90
32	290.6	300.36
33	300.1	310.23
34	309.7	319.81
35	319.3	329.44
36	328.9	338.67
37	338.5	348.21
38	348.1	357.92
39	357.7	364.99
40	367.4	368.30
41	377.0	377.27
42	386.6	386.93
43	396.3	396.30
44	405.9	408.19
45	415.5	415.50
46	425.1	425.15
47	434.8	440.32
48	444.5	446.94
49	454.0	454.02
50	463.7	463.86
51	473.3	474.80
52	482.8	483.65
53	492.4	494.46
54	502.0	502.70
55	511.70	511.71
56	518.3	528.37
57	525.3	525.18
58	534.9	545.08
59	544.6	554.75
60	554.2	564.53
61	563.9	574.13
62	573.5	573.85
63	583.1	592.99
64	592.8	602.75
65	602.4	608.93
66	612.0	622.05
67	621.6	626.02
68	631.2	631.21
69	633.9	636.29
70	640.9	660.57
71	650.5	660.58
72	660.2	664.37
73	669.7	669.91
74	674.8	675.88
75	677.3	678.97
76	680.70	683.20
77	684.4	687.75
78	688.4	690.15
79	698.0	699.15
80	702.6	704.32
81	707.6	710.12
82	717.2	719.70
83	726.8	728.38
84	736.4	737.60
85	746.0	746.45
86	750.6	752.46
87	755.6	756.61
88	760.1	760.93
89	765.1	765.65
90	769.8	770.28
91	774.8	775.41
92	784.4	785.17
93	794.0	794.65
94	803.6	804.51
95	813.2	816.30
96	822.8	824.12
97	832.5	835.17
98	842.1	843.92
99	851.7	852.07
100	861.3	861.64
101	871.0	873.72
102	880.6	882.39
103	890.2	890.72
104	899.9	901.87
105	909.5	912.14
106	919.1	920.89
