228	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.8 
2	 15 	 19.5 
3	 24 	 24 
4	 24 	 31.3 
5	 33 	 38.8 
6	 42 	 49.9 
7	 51 	 59.8 
8	 60 	 60 
9	 60 	 60 
10	 69 	 77.5 
11	 78 	 83.6 
12	 87 	 96 
13	 96 	 97.9 
14	 105 	 111 
15	 114 	 122.3 
16	 123 	 129.3 
17	 132 	 132.2 
18	 141 	 143.3 
19	 150 	 153.7 
20	 155 	 160.7 
21	 164 	 169.5 
22	 173 	 177.9 
23	 182 	 186.2 
24	 191 	 196 
25	 200 	 204.6 
26	 209 	 214.8 
27	 218 	 221.9 
28	 227 	 233 
29	 236 	 241.7 
30	 245 	 253 
31	 254 	 259.6 
32	 263 	 266 
33	 268 	 274 
34	 277 	 281.3 
35	 286 	 288.4 
36	 295 	 295.8 
37	 304 	 306.6 
38	 313 	 313.6 
39	 322 	 323.2 
40	 325 	 325 
