466	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8 
2	 8 	 17.45 
3	 17.5 	 25.44 
4	 27 	 30.33 
5	 36.5 	 44.07 
6	 46 	 55.43 
7	 55.5 	 64.87 
8	 65 	 73.88 
9	 74.5 	 81.13 
10	 84 	 84.2 
11	 88 	 89.58 
12	 93.5 	 94.57 
13	 103 	 111.48 
14	 112.5 	 113.49 
15	 122 	 129.03 
16	 131.5 	 135.97 
17	 141 	 142.51 
18	 150.5 	 150.81 
19	 160 	 160.18 
20	 169.5 	 169.64 
21	 179 	 179.09 
22	 188.5 	 188.55 
23	 198 	 198.14 
24	 207.5 	 207.65 
25	 217 	 217.25 
26	 226.5 	 226.96 
27	 236 	 236.06 
28	 245.5 	 245.76 
29	 255 	 257.34 
30	 264.5 	 265.6 
31	 274 	 274.17 
32	 283.5 	 283.5 
33	 287.5 	 287.5 
34	 293 	 295.38 
35	 302.5 	 303.48 
