367	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.9 
2	 8 	 17 
3	 54 	 57.1 
4	 63.5 	 71.2 
5	 150.5 	 151.6 
6	 236 	 237.1 
7	 245.5 	 246.05 
8	 302.5 	 309.8 
9	 331 	 332.1 
10	 340.5 	 340.9 
11	 350 	 350.8 
12	 359.5 	 361.2 
13	 369 	 373 
14	 378.5 	 383.75 
15	 473.5 	 479.8 
16	 540 	 548.6 
17	 616 	 621.3 
18	 636 	 642.9 
19	 644.5 	 649.2 
20	 689.5 	 692 
21	 692 	 699.9 
22	 720.5 	 728.5 
23	 777.5 	 780.6 
24	 834.5 	 837.9 
25	 891.5 	 897.6 
26	 910.5 	 916.1 
27	 939 	 943.1 
28	 967.5 	 971.6 
29	 996 	 998.7 
30	 1024.5 	 1027.7 
31	 1053 	 1055.9 
32	 1081.5 	 1088.1 
33	 1105.5 	 1110 
34	 1111 	 1116.5 
35	 1119.5 	 1126.6 
36	 1127.5 	 1131.2 
37	 1135 	 1136.4 
38	 1142 	 1145.4 
39	 1148 	 1150 
40	 1151 	 1152.2 
