609B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.55 
2	 3.6 	 13.03 
3	 13.2 	 22.16 
4	 22.8 	 32.29 
5	 32.4 	 41.85 
6	 42 	 50.09 
7	 51.6 	 60.42 
8	 61.2 	 70.03 
9	 70.8 	 80.1 
10	 80.4 	 88.88 
11	 90 	 98.71 
12	 99.6 	 108.59 
13	 109.2 	 118.65 
14	 118.8 	 128.15 
15	 128.4 	 132.71 
16	 133.9 	 134.01 
17	 143.5 	 152.12 
18	 153.1 	 153.1 
19	 162.7 	 172.3 
20	 172.3 	 178.8 
21	 181.9 	 191.5 
22	 191.5 	 201.1 
23	 201.1 	 210.7 
24	 210.7 	 220.29 
25	 220.3 	 229.9 
26	 229.9 	 239.48 
27	 239.5 	 249.1 
28	 249.1 	 258.37 
29	 258.7 	 268.3 
30	 268.3 	 277.09 
31	 277.9 	 287.5 
32	 287.5 	 296.87 
33	 297.1 	 302.64 
34	 306.7 	 315.69 
35	 316.3 	 325.9 
36	 325.9 	 335.3 
37	 335.5 	 335.9 
38	 345.1 	 354.2 
