805C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.8 
2	 7.8 	 17.3 
3	 17.3 	 26.7 
4	 26.8 	 36.3 
5	 36.3 	 45.8 
6	 45.8 	 55.3 
7	 55.3 	 64.8 
8	 64.8 	 74.3 
9	 74.3 	 83.8 
10	 83.8 	 93.3 
11	 93.3 	 102.8 
12	 102.8 	 112.3 
13	 112.3 	 121.8 
14	 121.8 	 131.3 
15	 131.3 	 140.8 
16	 140.8 	 150.3 
17	 150.3 	 159.8 
18	 159.8 	 169.3 
19	 169.3 	 178.8 
20	 178.8 	 188.3 
21	 188.3 	 197.8 
22	 197.8 	 207.3 
23	 207.3 	 209.37 
24	 216.8 	 226.3 
25	 226.3 	 235.8 
26	 235.8 	 245.14 
27	 245.4 	 246.94 
28	 255.1 	 263.8 
29	 264.7 	 273.67 
30	 274.4 	 282.47 
31	 284 	 293.1 
32	 293.7 	 302.88 
33	 302.9 	 311.98 
34	 312.6 	 321.24 
35	 322.3 	 330.32 
36	 331.8 	 340.6 
37	 341.5 	 348.77 
38	 351.2 	 360.58 
39	 360.9 	 370.09 
40	 370.6 	 379.27 
41	 380.3 	 386.63 
42	 389.9 	 396.76 
43	 399.5 	 408.12 
44	 409.1 	 418.61 
45	 418.7 	 427.6 
46	 428.4 	 437.1 
47	 438.1 	 447.54 
48	 447.7 	 454.95 
49	 457.4 	 462.42 
50	 467 	 473.92 
51	 475.5 	 482.73 
52	 485.2 	 491.03 
53	 494.9 	 502.09 
54	 504.6 	 511.11 
55	 514.2 	 518.34 
56	 523.9 	 524.7 
57	 533.5 	 536.43 
58	 543.2 	 544.12 
59	 552.9 	 555.12 
60	 562.6 	 563.59 
61	 572.3 	 581.91 
62	 582 	 587.11 
63	 591.7 	 594.38 
64	 601.3 	 602.76 
