522A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 47 	 51.45 
2	 51.5 	 55.8 
3	 56 	 60.28 
4	 60.5 	 64.55 
5	 65 	 69.15 
6	 69.5 	 71.98 
7	 72.5 	 76.83 
8	 77 	 80.13 
9	 80.5 	 83.97 
10	 84 	 87.5 
11	 87.5 	 89.49 
12	 89.5 	 91.12 
13	 91.5 	 95.39 
14	 95.5 	 99.62 
15	 100 	 102.31 
16	 104.5 	 106.17 
17	 107.5 	 110.4 
18	 112 	 114.64 
19	 116.5 	 120.38 
20	 120.5 	 121.5 
21	 121.5 	 121.5 
22	 121.5 	 125.37 
23	 125.5 	 129 
24	 129 	 131.49 
25	 131.5 	 135.5 
26	 135.5 	 139.5 
27	 139.5 	 142.94 
28	 143.5 	 147.5 
29	 147.5 	 151.4 
30	 151.5 	 153.86 
31	 154.5 	 156 
