1001A	2.00	20000605	1	From IR ODP 165, p.301
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	0.03
2	6.4	7.190
3	16.1	18.08
4	25.7	26.37
5	35.3	36.73
6	44.9	47.01
7	54.6	58.61
8	64.2	71.80
9	73.8	77.26
10	83.4	86.48
11	93.0	101.70
12	102.6	110.69
13	112.2	122.00
14	121.8	129.61
15	131.5	140.74
16	141.0	149.50
17	150.7	160.53
18	160.3	166.64
19	168.0	168.37
20	170.0	141.40
21	179.6	181.20
22	189.2	189.58
23	198.8	199.99
24	208.4	210.72
25	218.0	220.44
26	227.6	230.31
27	237.2	242.54
28	246.9	249.46
29	256.5	259.84
30	266.1	266.10
31	275.7	275.74
32	285.4	290.85
33	294.9	299.44
34	304.6	313.41
35	312.2	323.97
36	323.8	332.26
37	333.4	343.30
38	343.1	352.23
39	352.7	359.51
40	362.3	367.91
41	372.0	381.04
42	381.6	389.26
43	391.2	398.60
44	400.8	409.87
45	410.4	515.41
46	420.0	425.16
47	429.6	435.40
48	439.2	443.13
49	448.8	453.34
50	458.4	466.27
51	468.0	473.80
52	477.7	486.89
53	487.3	492.21
54	494.0	502.43
55	503.6	506.91
56	513.2	516.77
