704B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 6.7 
2	 6.7 	 14.74 
3	 16.2 	 25.7 
4	 25.7 	 34.42 
5	 35.2 	 44.7 
6	 44.7 	 54.2 
7	 54.2 	 63.7 
8	 63.7 	 68.66 
9	 73.2 	 82.7 
10	 82.7 	 92.2 
11	 92.2 	 101.7 
12	 101.7 	 111.08 
13	 111.2 	 120.7 
14	 120.7 	 130.2 
15	 130.2 	 139.7 
16	 139.7 	 139.82 
17	 147.2 	 155.82 
18	 156.7 	 165.88 
19	 166.2 	 170.86 
20	 175.7 	 175.7 
21	 185.2 	 185.2 
22	 194.7 	 196.07 
23	 204.2 	 213.7 
24	 213.7 	 223.2 
25	 223.2 	 232.7 
26	 232.7 	 239.68 
27	 242.2 	 251.7 
28	 251.7 	 261.2 
29	 261.2 	 270.7 
30	 270.7 	 280.2 
31	 280.2 	 289.7 
32	 289.7 	 299.2 
33	 299.2 	 308.7 
34	 308.7 	 318.2 
35	 318.2 	 327.7 
36	 327.7 	 331.76 
37	 337.2 	 346.7 
38	 346.7 	 347.16 
39	 356.2 	 365.7 
40	 365.7 	 375.2 
41	 375.2 	 384.7 
42	 384.7 	 394.2 
43	 394.2 	 403.29 
44	 403.7 	 406.13 
45	 413.2 	 416.3 
46	 422.7 	 430.54 
47	 432.2 	 441.7 
48	 441.7 	 446.27 
49	 451.2 	 459.2 
50	 460.7 	 461.93 
51	 462.7 	 464.39 
52	 472.2 	 479.89 
53	 481.7 	 486.6 
54	 491.2 	 500.7 
55	 500.7 	 510.14 
56	 510.2 	 516.59 
57	 519.7 	 524.02 
58	 529.2 	 538.22 
59	 538.7 	 545.4 
60	 548.2 	 556.72 
61	 557.7 	 560.73 
62	 567.2 	 575.79 
63	 576.7 	 584.83 
64	 586.2 	 590.81 
65	 595.7 	 600.21 
66	 605.2 	 606.21 
67	 614.7 	 616.28 
68	 624.2 	 627.85 
69	 633.7 	 634.9 
70	 643.2 	 645.8 
71	 652.7 	 656.65 
72	 662.2 	 666.81 
