767B	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 8.99 
2	 9 	 18.5 
3	 18.5 	 28 
4	 28 	 37.27 
5	 37.5 	 47 
6	 47 	 56.5 
7	 56.5 	 66 
8	 66 	 71.5 
9	 71.5 	 81 
10	 81 	 90.5 
11	 90.5 	 91.18 
12	 100 	 100 
13	 109.6 	 112.37 
14	 119.3 	 119.6 
15	 128.9 	 132.81 
16	 138.6 	 138.6 
17	 148.3 	 153.88 
18	 158 	 167.58 
19	 167.6 	 177.26 
20	 177.3 	 181.26 
21	 183.8 	 193.5 
22	 193.5 	 201.97 
23	 203.3 	 207.34 
24	 213.1 	 218.65 
25	 222.9 	 232.6 
26	 232.6 	 241.8 
27	 242.2 	 251.9 
28	 251.9 	 261.4 
29	 261.4 	 270.1 
30	 271 	 279.67 
31	 280.7 	 284.48 
32	 290.4 	 299.65 
33	 300.1 	 309.78 
34	 309.8 	 319.14 
35	 319.4 	 326.86 
36	 329.1 	 336.52 
37	 338.8 	 346.43 
38	 348.5 	 352.98 
39	 358.1 	 367.38 
40	 367.8 	 375.25 
41	 377.5 	 387.1 
42	 387.1 	 396.45 
43	 396.8 	 401.67 
44	 406.5 	 414.24 
45	 416.2 	 425.8 
46	 425.8 	 435.4 
47	 435.4 	 440.68 
48	 445.1 	 454.49 
49	 454.8 	 457.85 
50	 464.1 	 473.88 
51	 474.8 	 480.63 
52	 484.4 	 493 
53	 493 	 502.5 
54	 502.5 	 508.97 
55	 512.2 	 520.66 
56	 521.1 	 528.15 
57	 530.8 	 536.41 
58	 540.5 	 550.2 
59	 550.2 	 558.04 
60	 559.8 	 569.4 
61	 569.4 	 574.11 
62	 579.1 	 588.8 
63	 588.8 	 593.47 
64	 598.5 	 607.85 
65	 608.2 	 612.1 
66	 617.8 	 622.31 
67	 627.4 	 637.1 
68	 637.1 	 646.3 
69	 646.3 	 655.98 
70	 656 	 663.25 
71	 665.6 	 675.3 
72	 675.3 	 684.9 
73	 684.9 	 694.6 
74	 694.6 	 704.2 
75	 704.2 	 713.5 
76	 713.5 	 723.2 
77	 723.2 	 725.95 
78	 732.9 	 734.22 
