1016A	2.00	20010326	1	From IR ODP 167, p.244
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	7.56
2	7.6	17.53
3	17.1	27.03
4	26.6	36.68
5	36.1	45.79
6	45.6	55.52
7	55.1	64.80
8	64.6	74.73
9	74.1	84.20
10	83.6	93.68
11	93.1	95.92
12	96.3	105.43
13	106.0	115.68
14	115.6	125.35
15	125.2	134.77
16	134.8	144.52
17	144.4	154.04
18	154.0	163.69
19	163.6	173.25
20	173.2	182.93
21	182.8	192.49
22	192.5	202.18
23	202.1	211.85
24	211.7	221.42
25	221.3	231.12
26	230.9	240.67
27	240.6	250.45
28	250.2	260.03
29	259.8	269.62
30	269.5	278.93
31	279.2	288.91
32	288.8	297.74
33	298.4	298.70
34	308.0	308.00
35	311.0	311.40
36	315.5	315.94
