459B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.1 
2	 7.5 	 14.16 
3	 17 	 17.05 
4	 26.5 	 26.76 
5	 36 	 36.57 
6	 45.5 	 51.37 
7	 55 	 55.08 
8	 64.5 	 66.12 
9	 74 	 75.24 
10	 83.5 	 83.5 
11	 93 	 95.75 
12	 102.5 	 102.82 
13	 112 	 112.97 
14	 121.5 	 123 
15	 131 	 134.4 
16	 140.5 	 140.5 
17	 150 	 150.95 
18	 159.5 	 159.5 
19	 169 	 169.6 
20	 178.5 	 179.64 
21	 188 	 189.37 
22	 197.5 	 198.3 
23	 207 	 207.03 
24	 216.5 	 219.35 
25	 226 	 231.03 
26	 235.5 	 237 
27	 245 	 251.62 
28	 254.5 	 259.2 
29	 264 	 267.48 
30	 273.5 	 279.72 
31	 283 	 286.06 
32	 292.5 	 294.96 
33	 302 	 303.56 
34	 311.5 	 313.77 
35	 321 	 324.38 
36	 330.5 	 333.8 
37	 340 	 341.79 
38	 349.5 	 351.99 
39	 359 	 361.87 
40	 368.5 	 374.27 
41	 378 	 378.15 
42	 387.5 	 390.84 
43	 397 	 398.5 
44	 406.5 	 408.86 
45	 416 	 417.05 
46	 425.5 	 428.44 
47	 435 	 436.32 
48	 444.5 	 446.55 
49	 454 	 454.73 
50	 463.5 	 468.05 
51	 473 	 475.3 
52	 482.5 	 486.54 
53	 492 	 497.28 
54	 501.5 	 508.11 
55	 511 	 516.65 
56	 520.5 	 526.82 
57	 530 	 533.9 
58	 539.5 	 544.5 
59	 549 	 551.45 
60	 558.5 	 560.19 
61	 568 	 569.5 
62	 577.5 	 578.23 
63	 587 	 587.75 
64	 596.5 	 597.17 
65	 606 	 607.65 
66	 615.5 	 618.07 
67	 625 	 626.95 
68	 634.5 	 634.95 
69	 644 	 645.76 
70	 653.5 	 655.08 
71	 663 	 665.79 
72	 672.5 	 674 
73	 682 	 686.35 
