575A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 93.8 	 98.9 
2	 97.2 	 102.3 
3	 101.1 	 105.3 
4	 105.2 	 109.9 
5	 109 	 114.06 
6	 114.1 	 119.1 
7	 118.4 	 123.3 
8	 123.1 	 126.37 
9	 125.3 	 128.2 
10	 127.3 	 132.08 
11	 130.6 	 135.65 
12	 135.1 	 139.55 
13	 138.8 	 142.9 
14	 141.9 	 146.4 
15	 144.7 	 149.06 
16	 148 	 151.9 
17	 150 	 153.7 
18	 152.5 	 156.98 
19	 156.8 	 160.76 
20	 160.8 	 164.7 
21	 164.7 	 168.7 
22	 168.1 	 172.4 
23	 172.1 	 175 
24	 174.2 	 179.19 
25	 177.2 	 182 
26	 180.1 	 184.86 
27	 184.9 	 188.4 
28	 187.2 	 190.57 
29	 189.7 	 193.7 
30	 193.6 	 197.9 
31	 197.4 	 201.8 
32	 201.3 	 205.1 
33	 204.3 	 208.36 
