444A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 82 	 90.65 
2	 91.5 	 96.5 
3	 101 	 108.25 
4	 110.5 	 111.85 
5	 120 	 121.83 
6	 129.5 	 134.96 
7	 139 	 140.43 
8	 148.5 	 149.86 
9	 158 	 164.85 
10	 167.5 	 169.43 
11	 177 	 182.43 
12	 186.5 	 190.13 
13	 196 	 199.96 
14	 205.5 	 210.58 
15	 215 	 219.5 
16	 224.5 	 229.03 
17	 230 	 230.33 
18	 234 	 234.17 
19	 240 	 240.87 
20	 243.5 	 248.72 
21	 253 	 255.92 
22	 262.5 	 270.96 
23	 272 	 273.67 
24	 278.5 	 281.5 
25	 281.5 	 286.39 
26	 291 	 296.12 
27	 300.5 	 306.81 
