590A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 26.2 	 35.61 
2	 35.8 	 45.19 
3	 45.4 	 53.93 
4	 55 	 63.76 
5	 64.6 	 73.82 
6	 74.2 	 83.62 
7	 83.8 	 92.82 
8	 93.4 	 102.9 
9	 103 	 103 
10	 112.6 	 121.46 
11	 122.2 	 131.8 
12	 131.8 	 141.4 
13	 141.4 	 149.67 
14	 151 	 160.29 
15	 160.6 	 170.1 
16	 170.2 	 177.65 
17	 179.8 	 187.65 
18	 189.4 	 198.5 
19	 199 	 207.26 
20	 208.6 	 217.35 
21	 218.2 	 227.8 
22	 227.8 	 230.22 
23	 237.4 	 246.6 
24	 247 	 256.6 
25	 256.6 	 265.74 
26	 266.2 	 275.11 
27	 275.8 	 280.8 
