407	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 5.96 
2	 6 	 15.1 
3	 15.5 	 20.9 
4	 25 	 31 
5	 34.5 	 38.4 
6	 44 	 48.4 
7	 53.5 	 56.57 
8	 63 	 66.5 
9	 72.5 	 73.05 
10	 82 	 87.55 
11	 91.5 	 97.5 
12	 101 	 105.84 
13	 110.5 	 118.98 
14	 120 	 125.28 
15	 129.5 	 129.5 
16	 139 	 143.84 
17	 148.5 	 152.65 
18	 158 	 165.4 
19	 167.5 	 174.9 
20	 177 	 179.18 
21	 186.5 	 186.95 
22	 196 	 200.07 
23	 205.5 	 209.84 
24	 215 	 224.5 
25	 224.5 	 225.08 
26	 234 	 234.55 
27	 243.5 	 243.5 
28	 253 	 260.22 
29	 262.5 	 271.6 
30	 272 	 280.43 
31	 281.5 	 291 
32	 291 	 292.02 
33	 300.5 	 300.5 
34	 310 	 310 
35	 319.5 	 321 
36	 329 	 332.7 
37	 338.5 	 341 
38	 348 	 351 
39	 357.5 	 361 
40	 367 	 367.47 
41	 376.5 	 377.15 
42	 386 	 388.13 
43	 405 	 405 
44	 424 	 424.85 
45	 433.5 	 436.5 
46	 443 	 448 
47	 452.5 	 457 
