547B	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 724.5 	 724.63 
2	 734 	 741.66 
3	 743.5 	 751.01 
4	 753 	 759.95 
5	 762.5 	 771.99 
6	 772 	 778.12 
7	 781.5 	 787.02 
8	 791 	 796.98 
9	 800.5 	 803.2 
10	 803.5 	 809.02 
11	 810 	 816.03 
12	 819 	 821.88 
13	 828 	 830.82 
14	 837 	 839.71 
15	 846 	 848.68 
16	 855 	 858.12 
17	 864 	 865.85 
18	 873 	 875.39 
19	 882 	 884.3 
20	 891 	 894.14 
21	 895.5 	 897.89 
22	 905 	 908.49 
23	 914.5 	 916.8 
24	 923.5 	 925.19 
25	 932.5 	 938.68 
26	 941.5 	 947.31 
27	 950.5 	 956.62 
28	 959.5 	 967.28 
29	 968.5 	 972.1 
30	 977.5 	 982.87 
31	 986.5 	 992.22 
32	 995.5 	 998.93 
33	 1000 	 1004.6 
34	 1009.5 	 1012.7 
35	 1018.5 	 1022.51 
36	 1027.5 	 1029.04 
