621	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.45 
2	 3.5 	 11.78 
3	 13.1 	 21.95 
4	 22.7 	 30.14 
5	 32.3 	 40 
6	 41.9 	 45.71 
7	 46.2 	 53.93 
8	 55.7 	 60.18 
9	 60.2 	 65.1 
10	 65.2 	 69.91 
11	 70.4 	 77.74 
12	 78.8 	 82.38 
13	 81.4 	 86.55 
14	 86.7 	 93.71 
15	 94.2 	 98.72 
16	 99.7 	 104.65 
17	 104.7 	 107.41 
18	 114.2 	 116.23 
19	 123.7 	 126.95 
20	 127.7 	 130.9 
21	 130.9 	 133.65 
22	 133.7 	 137.36 
23	 137.5 	 139.99 
24	 147.1 	 149.6 
25	 156.7 	 159.6 
26	 166.3 	 169.3 
27	 175.9 	 177.98 
28	 185.5 	 186.95 
29	 195.1 	 199.18 
30	 199.2 	 199.75 
31	 200.2 	 201.29 
32	 201.3 	 203.29 
33	 211.3 	 214.5 
