748C	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 173 	 175.94 
2	 182.5 	 182.64 
3	 192 	 192.04 
4	 201.5 	 201.5 
5	 211 	 211 
6	 220.5 	 220.67 
7	 230 	 230.08 
8	 239.5 	 239.51 
9	 249 	 249.01 
10	 258.5 	 262.36 
11	 268 	 268.2 
12	 277.5 	 278.39 
13	 287 	 287.02 
14	 296.5 	 298.14 
15	 306 	 306.17 
16	 315.5 	 315.6 
17	 320.5 	 320.59 
18	 330 	 330 
19	 331 	 331.51 
20	 340.5 	 340.8 
21	 350 	 351.04 
22	 359.5 	 359.92 
23	 369 	 369.27 
24	 378.5 	 379.82 
25	 388 	 389.24 
26	 397.5 	 397.74 
27	 407 	 409.21 
28	 416.5 	 417.71 
29	 426 	 426.64 
30	 435.5 	 437.4 
31	 445 	 445.26 
32	 454.5 	 455.03 
33	 464 	 465.22 
34	 473.5 	 475.1 
35	 483 	 484.48 
36	 492.5 	 495.63 
37	 502 	 505.22 
38	 511.5 	 514.46 
39	 521 	 524.26 
40	 530.5 	 531.24 
41	 540 	 540.42 
42	 549.5 	 550.48 
43	 559 	 560.41 
44	 568.5 	 570.18 
45	 578 	 580.05 
46	 587.5 	 589.79 
47	 597 	 599.08 
48	 606.5 	 607.84 
49	 616 	 617.37 
50	 625.5 	 626.39 
51	 635 	 636.5 
52	 644.5 	 645.49 
53	 654 	 656.63 
54	 663.5 	 667.85 
55	 673 	 679.3 
56	 682.5 	 687.05 
57	 692 	 692.01 
58	 701.5 	 701.55 
59	 713 	 713.03 
60	 722.5 	 722.56 
61	 727.5 	 732.09 
62	 732.5 	 741.89 
63	 742 	 743.48 
64	 751.5 	 756.96 
65	 761 	 761.92 
66	 770.5 	 771.77 
67	 780 	 781.5 
68	 789.5 	 790.3 
69	 797.5 	 799.9 
70	 807 	 813.66 
71	 816.5 	 826 
72	 826 	 832.27 
73	 835.5 	 844.77 
74	 845 	 851.82 
75	 854.5 	 863.04 
76	 864 	 872.87 
77	 873.5 	 882.46 
78	 883 	 891.72 
79	 892.5 	 901.27 
80	 902 	 902.01 
81	 908 	 908 
82	 914.5 	 914.57 
83	 917.5 	 917.5 
84	 921.5 	 921.52 
85	 924.5 	 924.51 
86	 927.5 	 927.58 
87	 934 	 934.11 
