1179D	2.00	20011121	1	From IR ODP 191,CD-ROM, ch.4, p.134
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	281.0	281.98
2	290.6	290.79
3	300.2	300.46
4	309.8	310.79
5	319.4	319.97
6	329.0	329.82
7	338.6	339.70
8	348.2	348.45
9	357.9	358.55
10	367.5	368.59
11	377.1	379.63
12	386.7	391.28
13	390.4	395.40
14	396.4	400.25
15	406.0	416.19
16	415.7	415.88
17	418.8	421.47
18	425.3	429.99
19	434.9	438.26
20	444.6	449.80
21	454.2	458.99
22	463.8	470.22
