446A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 372 	 375.73 
2	 381.5 	 383.91 
3	 391 	 394.57 
4	 400.5 	 404.25 
5	 405.5 	 408.4 
6	 410 	 414.35 
7	 419.5 	 425.16 
8	 429 	 431.58 
9	 438.5 	 442.01 
10	 448 	 454.99 
11	 457.5 	 460.06 
12	 467 	 471.82 
13	 476.5 	 479.68 
14	 486 	 489.23 
15	 495.5 	 500.22 
16	 505 	 510.1 
17	 514.5 	 518.49 
18	 524 	 528.48 
19	 533.5 	 537.27 
20	 543 	 547.48 
21	 552.5 	 559.94 
22	 562 	 566.89 
23	 571.5 	 579.23 
24	 581 	 585.47 
25	 590.5 	 595.54 
26	 600 	 604.16 
27	 609.5 	 611.71 
28	 619 	 620.76 
