1192b	2.00	20020625	1	From IR ODP 194, CD-ROM,ch.3,p.60
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0.0	2.44
2	179.9	180.74
3	180.9	180.94
4	181.9	191.64
5	191.4	201.44
6	200.9	210.99
7	210.4	211.49
8	219.9	230.06
9	229.4	236.98
10	239.0	245.77
11	248.6	248.83
12	258.2	263.48
13	267.8	268.15
14	277.5	277.71
15	287.1	291.91
16	296.8	301.44
17	306.4	313.41
18	316.0	322.45
19	325.6	333.52
20	335.2	335.47
21	336.2	344.29
22	345.9	347.00
