883E	2.00	19960326	1	From IR ODP, 145, p. 126/27
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	547.0	553.15
2	640.0	640.56
3	649.8	659.68
4	659.6	662.81
5	669.5	674.95
6	679.4	687.00
7	689.3	698.34
8	699.2	700.99
9	709.0	711.38
10	718.9	719.20
11	728.8	733.26
12	738.6	748.42
13	748.4	755.61
14	758.3	759.58
15	768.1	772.62
16	778.0	781.90
17	787.9	790.69
18	797.7	798.76
19	807.5	817.41
20	817.4	821.47
21	827.2	835.19
22	837.0	844.58
23	846.9	849.51
