403	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 4.5 
2	 4.5 	 13.6 
3	 14 	 17.26 
4	 23.5 	 24.6 
5	 33 	 37.36 
6	 42.5 	 42.54 
7	 52 	 54.71 
8	 61.5 	 71 
9	 71 	 78.76 
10	 80.5 	 80.6 
11	 90 	 93.92 
12	 99.5 	 109 
13	 109 	 112.49 
14	 118.5 	 120.78 
15	 128 	 128.1 
16	 137.5 	 143.6 
17	 147 	 149.15 
18	 156.5 	 159.33 
19	 166 	 169.02 
20	 175.5 	 176.53 
21	 185 	 189.36 
22	 194.5 	 202.99 
23	 204 	 205.04 
24	 213.5 	 214.13 
25	 223 	 223.6 
26	 232.5 	 237.59 
27	 242 	 242.33 
28	 251.5 	 252.5 
29	 261 	 269.09 
30	 270.5 	 271.07 
31	 280 	 280.12 
32	 289.5 	 289.8 
33	 299 	 299.6 
34	 308.5 	 316.45 
35	 318 	 324.2 
36	 327.5 	 329.78 
37	 337 	 345.03 
38	 346.5 	 351.95 
39	 356 	 360.08 
40	 365.5 	 369.69 
41	 375 	 381.73 
42	 384.5 	 388.5 
43	 394 	 395.42 
44	 403.5 	 403.69 
45	 413 	 413.17 
46	 422.5 	 423.62 
47	 432 	 432 
48	 441.5 	 441.7 
49	 451 	 451.03 
50	 460.5 	 460.52 
51	 470 	 470.12 
52	 479.5 	 479.53 
